Codi_Capitol,Text_Capitol,Codi_Article,Text_Article,Codi_Concepte,Text_Concepte,Codi_Subconcepte,Text_Subconcepte,Codi_Organic,Text_Organic,Codi_Arees,Text_Arees,Codi_Politica,Text_Politica,Codi_Grup_de_programes,Text_Grup_de_programes,Codi_Programes,Text_Programes,Codi_Subprogrames,Text_Subprogrames,CREDIT_INICIAL,MODIF_CREDIT,CREDIT_DEFINITIU,AUTORITZAT,DISPOSAT,OBLIGAT,PAG_EFECTUAT,OBLIG_PENDENT_PAG
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,601,CIUTAT VELLA,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15341,Manteniment i millora espais públics cen,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,601,CIUTAT VELLA,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,1936.17,1936.17,1936.17,1936.17,1936.17,1936.17,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,601,CIUTAT VELLA,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,601,CIUTAT VELLA,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,1926.59,1926.59,1926.59,1926.59,1926.59,1926.59,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,601,CIUTAT VELLA,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92014,Serveis jurídics,0,1226.88,1226.88,1226.88,1226.88,1226.88,1226.88,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,601,CIUTAT VELLA,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93312,Manteniment d’edificis centralitzats,0,345.06,345.06,345.06,345.06,345.06,345.06,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,602,EIXAMPLE,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1511,Actuació urbanística i disciplina,15111,Llicències,0,4897.95,4897.95,4897.95,4897.95,4897.95,4897.95,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,602,EIXAMPLE,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,1456.92,1456.92,1456.92,1456.92,1456.92,1456.92,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,602,EIXAMPLE,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,602,EIXAMPLE,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,1936.19,1936.19,1936.19,1936.19,1936.19,1936.19,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,602,EIXAMPLE,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92014,Serveis jurídics,0,1198.13,1198.13,1198.13,1198.13,1198.13,1198.13,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,602,EIXAMPLE,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9252,Comunicació corporativa,92521,Direcció de comunicació,0,345.06,345.06,345.06,345.06,345.06,345.06,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,602,EIXAMPLE,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93312,Manteniment d’edificis centralitzats,0,920.16,920.16,920.16,920.16,920.16,920.16,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,603,SANTS-MONTJUÏC,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1511,Actuació urbanística i disciplina,15111,Llicències,0,2377.08,2377.08,2377.08,2377.08,2377.08,2377.08,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,603,SANTS-MONTJUÏC,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15341,Manteniment i millora espais públics cen,0,900.99,900.99,900.99,900.99,900.99,900.99,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,603,SANTS-MONTJUÏC,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,1840.32,1840.32,1840.32,1840.32,1840.32,1840.32,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,603,SANTS-MONTJUÏC,3,Producció de béns públics de caràcter preferent,33,Cultura,337,Instal·lacions d'ocupació del temps lliure,3371,Centres cívics,33711,Gestió de centres cívics,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,603,SANTS-MONTJUÏC,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,603,SANTS-MONTJUÏC,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,1150.2,1150.2,1150.2,1150.2,1150.2,1150.2,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,603,SANTS-MONTJUÏC,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92014,Serveis jurídics,0,920.16,920.16,920.16,920.16,920.16,920.16,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,603,SANTS-MONTJUÏC,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9252,Comunicació corporativa,92521,Direcció de comunicació,0,1150.2,1150.2,1150.2,1150.2,1150.2,1150.2,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,604,LES CORTS,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1511,Actuació urbanística i disciplina,15111,Llicències,0,2089.53,2089.53,2089.53,2089.53,2089.53,2089.53,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,604,LES CORTS,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,1246.05,1246.05,1246.05,1246.05,1246.05,1246.05,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,604,LES CORTS,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,604,LES CORTS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,1150.2,1150.2,1150.2,1150.2,1150.2,1150.2,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,604,LES CORTS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92014,Serveis jurídics,0,517.59,517.59,517.59,517.59,517.59,517.59,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,604,LES CORTS,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9252,Comunicació corporativa,92521,Direcció de comunicació,0,421.74,421.74,421.74,421.74,421.74,421.74,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,604,LES CORTS,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93312,Manteniment d’edificis centralitzats,0,575.1,575.1,575.1,575.1,575.1,575.1,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,605,SARRIÀ-SANT GERVASI,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1511,Actuació urbanística i disciplina,15111,Llicències,0,1217.3,1217.3,1217.3,1217.3,1217.3,1217.3,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,605,SARRIÀ-SANT GERVASI,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15341,Manteniment i millora espais públics cen,0,776.39,776.39,776.39,776.39,776.39,776.39,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,605,SARRIÀ-SANT GERVASI,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,1610.28,1610.28,1610.28,1610.28,1610.28,1610.28,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,605,SARRIÀ-SANT GERVASI,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,0,230.04,230.04,230.04,230.04,230.04,230.04,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,605,SARRIÀ-SANT GERVASI,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,1150.2,1150.2,1150.2,1150.2,1150.2,1150.2,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,605,SARRIÀ-SANT GERVASI,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92014,Serveis jurídics,0,805.14,805.14,805.14,805.14,805.14,805.14,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,605,SARRIÀ-SANT GERVASI,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9252,Comunicació corporativa,92521,Direcció de comunicació,0,230.04,230.04,230.04,230.04,230.04,230.04,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1511,Actuació urbanística i disciplina,15111,Llicències,0,1696.55,1696.55,1696.55,1696.55,1696.55,1696.55,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1513,Redacció de projectes-execució d'obres,15131,Redacció de projectes-execució d'obres,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15341,Manteniment i millora espais públics cen,0,575.1,575.1,575.1,575.1,575.1,575.1,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,1495.26,1495.26,1495.26,1495.26,1495.26,1495.26,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,3,Producció de béns públics de caràcter preferent,33,Cultura,337,Instal·lacions d'ocupació del temps lliure,3371,Centres cívics,33711,Gestió de centres cívics,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,0,230.04,230.04,230.04,230.04,230.04,230.04,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,1140.62,1140.62,1140.62,1140.62,1140.62,1140.62,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92014,Serveis jurídics,0,546.35,546.35,546.35,546.35,546.35,546.35,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,606,GRÀCIA,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9252,Comunicació corporativa,92521,Direcció de comunicació,0,230.04,230.04,230.04,230.04,230.04,230.04,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,607,HORTA-GUINARDÓ,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1511,Actuació urbanística i disciplina,15111,Llicències,0,2070.36,2070.36,2070.36,2070.36,2070.36,2070.36,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,607,HORTA-GUINARDÓ,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15341,Manteniment i millora espais públics cen,0,575.1,575.1,575.1,575.1,575.1,575.1,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,607,HORTA-GUINARDÓ,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,1840.32,1840.32,1840.32,1840.32,1840.32,1840.32,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,607,HORTA-GUINARDÓ,3,Producció de béns públics de caràcter preferent,33,Cultura,337,Instal·lacions d'ocupació del temps lliure,3371,Centres cívics,33711,Gestió de centres cívics,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,607,HORTA-GUINARDÓ,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,0,230.04,230.04,230.04,230.04,230.04,230.04,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,607,HORTA-GUINARDÓ,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,1380.24,1380.24,1380.24,1380.24,1380.24,1380.24,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,607,HORTA-GUINARDÓ,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92014,Serveis jurídics,0,690.12,690.12,690.12,690.12,690.12,690.12,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,607,HORTA-GUINARDÓ,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9252,Comunicació corporativa,92521,Direcció de comunicació,0,230.04,230.04,230.04,230.04,230.04,230.04,0
1,DESPESES DE PERSONAL,12,PERSONAL FUNCIONARI,127,CONTRIBUCIONS PLANS DE PENSIONS,12700,Contribucions plans i fons pensio personal funcion,608,NOU BARRIS,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1532,Pavimentació de vies públiques,15321,Manteniment i renovació del paviment,0,920.16,920.16,920.16,920.16,920.16,920.16,0
